title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(133),11.176,9.508,2.374,2.084,10.392,9.035,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(134),11.177,9.433,2.247,2.075,10.421,9.03,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(135),11.211,9.509,2.332,2.124,10.561,8.938,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(136),11.315,9.449,2.349,2.108,10.634,8.93,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(137),10.472,10.02,2.255,2.085,10.077,9.396,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(138),10.549,9.615,2.344,2.139,9.755,9.272,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(139),10.51,9.783,2.274,2.187,9.757,9.289,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(140),11.14,9.319,2.173,2.067,10.428,8.855,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(141),10.76,9.59,2.184,2.075,10.054,9.17,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(142),10.435,10.196,2.266,2.023,9.893,9.583,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(143),10.86,9.645,2.308,2.061,9.983,9.411,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(144),11.13,9.215,2.194,1.937,10.37,8.882,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(145),10.954,9.299,2.262,1.908,10.223,9.048,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(146),10.836,9.63,2.34,2.086,10.149,9.339,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(147),10.933,9.593,2.439,2.209,10.237,9.101,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(148),10.944,9.41,2.446,2.143,10.253,8.911,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(149),11.292,9.244,2.405,2.129,10.398,8.954,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(150),10.71,9.369,2.325,2.202,10.104,8.955,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(151),10.282,9.503,2.196,2.092,9.569,9.119,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(152),10.848,8.986,2.279,2.017,10.051,8.526,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(153),10.141,9.969,2.201,2.092,9.492,9.428,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(154),11.3,9.491,2.227,2.122,10.64,9.066,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(155),11.164,9.362,2.313,2.154,10.519,8.932,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(156),10.807,9.967,2.406,2.089,10.37,9.191,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(157),10.482,10.314,2.479,2.141,9.837,9.584,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(158),10.933,9.701,2.339,2.156,10.09,9.229,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(159),10.832,9.647,2.214,2.082,10.236,9.061,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(160),11.283,9.307,2.197,2.053,10.479,8.863,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(161),11.504,9.162,2.233,2.047,10.513,8.867,0
