title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
/18A_walk_hall_d1d2_1(91),7.268,6.846,7.935,7.332,6.101,5.704,1
/18A_walk_hall_d1d2_1(92),7.327,7.104,8.766,8.022,5.791,5.138,1
/18A_walk_hall_d1d2_1(93),7.196,6.852,9.397,8.419,4.004,3.618,1
/18A_walk_hall_d1d2_1(94),7.363,6.822,9.281,8.014,3.867,3.359,1
/18A_walk_hall_d1d2_1(95),7.43,6.579,8.305,7.414,5.134,4.794,1
/18A_walk_hall_d1d2_1(96),7.143,6.469,7.836,7.639,5.754,4.996,1
/18A_walk_hall_d1d2_1(97),7.142,6.577,9.169,8.65,4.697,3.953,1
/18A_walk_hall_d1d2_1(98),7.11,6.938,9.246,8.695,3.87,3.527,1
/18A_walk_hall_d1d2_1(99),7.294,6.555,8.383,7.911,3.823,3.212,1
/18A_walk_hall_d1d2_1(100),7.01,6.21,8.545,7.864,3.749,3.54,1
/18A_walk_hall_d1d2_1(101),6.666,6.587,8.449,7.925,4.893,4.737,1
/18A_walk_hall_d1d2_1(102),7.432,6.727,8.195,6.759,6.233,5.722,1
/18A_walk_hall_d1d2_1(103),7.592,7.093,9.359,7.495,5.646,5.211,1
/18A_walk_hall_d1d2_1(104),7.374,6.338,9.418,7.874,3.742,3.529,1
/18A_walk_hall_d1d2_1(105),7.017,6.367,8.628,7.779,3.736,3.322,1
/18A_walk_hall_d1d2_1(106),7.259,6.522,8.064,7.358,5.332,4.785,1
/18A_walk_hall_d1d2_1(107),7.57,6.375,8.347,7.111,6.032,5.181,1
/18A_walk_hall_d1d2_1(108),7.361,6.77,9.467,8.43,5.166,4.092,1
/18A_walk_hall_d1d2_1(109),7.153,6.578,9.039,8.69,4.09,3.497,1
/18A_walk_hall_d1d2_1(110),7.371,6.436,9.088,7.804,4.071,3.434,1
/18A_walk_hall_d1d2_1(111),7.295,6.377,9.149,7.935,3.864,3.6,1
/18A_walk_hall_d1d2_1(112),6.753,6.176,8.658,7.933,4.989,4.258,1
/18A_walk_hall_d1d2_1(113),6.853,6.254,8.22,6.926,6.01,5.449,1
/18A_walk_hall_d1d2_1(114),7.294,6.626,8.797,8.13,5.786,4.922,1
/18A_walk_hall_d1d2_1(115),7.227,6.708,9.114,8.707,4.037,3.771,1
/18A_walk_hall_d1d2_1(116),7.488,6.528,8.967,7.959,3.85,3.496,1
/18A_walk_hall_d1d2_1(117),7.903,6.53,8.042,7.29,5.564,4.836,1
/18A_walk_hall_d1d2_1(118),7.648,6.184,8.21,7.341,5.981,5.149,1
/18A_walk_hall_d1d2_1(119),7.594,6.096,9.736,8.254,4.525,4.126,1
/18A_walk_hall_d1d2_1(120),7.686,6.414,9.859,7.987,3.721,3.666,1
/18A_walk_hall_d1d2_1(121),7.68,6.265,9.086,7.698,4.045,3.267,1
/18A_walk_hall_d1d2_1(122),7.206,6.577,8.81,8.437,4.118,3.676,1
/18A_walk_hall_d1d2_1(123),6.68,6.162,8.609,8.051,5.192,4.078,1
/18A_walk_hall_d1d2_1(124),6.686,6.293,7.636,7.442,5.8,5.185,1
/18A_walk_hall_d1d2_1(125),7.033,6.702,8.743,8.292,5.142,5.078,1
/18A_walk_hall_d1d2_1(126),7.395,6.468,9.108,8.737,4.271,3.435,1
/18A_walk_hall_d1d2_1(127),7.323,6.384,8.896,7.973,3.957,3.535,1
/18A_walk_hall_d1d2_1(128),7.66,6.466,8.277,7.038,5.426,4.926,1
/18A_walk_hall_d1d2_1(129),7.852,6.614,8.25,7.096,6.233,5.212,1
/18A_walk_hall_d1d2_1(130),7.914,6.505,10.235,7.567,5.005,4.147,1
/18A_walk_hall_d1d2_1(131),7.792,6.235,10.203,7.575,3.82,3.346,1
/18A_walk_hall_d1d2_1(132),6.885,6.619,8.759,7.777,3.807,3.359,1
/18A_walk_hall_d1d2_1(133),6.878,6.379,8.615,8.03,3.877,3.398,1
/18A_walk_hall_d1d2_1(134),6.863,6.186,8.287,7.949,5.082,4.415,1
/18A_walk_hall_d1d2_1(135),7.511,6.112,7.971,7.061,6.403,5.472,1
/18A_walk_hall_d1d2_1(136),7.768,6.157,9.305,7.553,5.841,5.084,1
/18A_walk_hall_d1d2_1(137),7.442,6.4,9.51,8.177,3.893,3.693,1
/18A_walk_hall_d1d2_1(138),7.115,6.318,8.865,7.835,3.653,3.568,1
/18A_walk_hall_d1d2_1(139),7.679,6.545,7.866,7.265,5.899,4.86,1
/18A_walk_hall_d1d2_1(140),7.588,6.88,7.811,7.301,6.194,5.45,1
/18A_walk_hall_d1d2_1(141),7.065,6.851,8.962,8.44,4.751,4.112,1
/18A_walk_hall_d1d2_1(142),7.241,6.588,8.824,8.444,3.871,3.332,1
/18A_walk_hall_d1d2_1(143),7.284,6.308,8.934,7.659,3.775,3.656,1
/18A_walk_hall_d1d2_1(144),7.209,6.381,8.878,8.147,3.778,3.478,1
/18A_walk_hall_d1d2_1(145),6.804,6.364,8.91,8.041,4.758,4.303,1
/18A_walk_hall_d1d2_1(146),6.768,6.402,8.097,7.32,5.758,5.301,1
/18A_walk_hall_d1d2_1(147),7.04,6.595,8.615,8.269,5.56,4.656,1
/18A_walk_hall_d1d2_1(148),6.881,6.613,8.705,8.624,3.808,3.578,1
/18A_walk_hall_d1d2_1(149),6.766,6.41,8.793,7.635,3.964,3.339,1
/18A_walk_hall_d1d2_1(150),7.031,6.855,8.257,7.058,5.433,4.988,1
/18A_walk_hall_d1d2_1(151),7.333,6.762,7.85,7.509,5.7,5.472,1
/18A_walk_hall_d1d2_1(152),7.024,6.853,9.695,7.727,4.846,4.02,1
/18A_walk_hall_d1d2_1(153),7.584,6.571,9.64,7.951,3.728,3.489,1
/18A_walk_hall_d1d2_1(154),7.175,6.308,8.389,8.036,3.765,3.247,1
/18A_walk_hall_d1d2_1(155),7.281,6.111,8.917,7.98,3.917,3.407,1
/18A_walk_hall_d1d2_1(156),7.18,5.928,8.443,8.133,4.98,4.615,1
/18A_walk_hall_d1d2_1(157),7.666,6.583,8.218,7.386,6.839,5.705,1
/18A_walk_hall_d1d2_1(158),7.481,6.841,8.912,8.323,6.407,5.311,1
/18A_walk_hall_d1d2_1(159),6.943,6.389,9.089,8.285,4.054,3.678,1
/18A_walk_hall_d1d2_1(160),7.026,6.276,8.577,7.657,3.71,3.343,1
/18A_walk_hall_d1d2_1(161),7.492,6.401,7.561,7.387,5.528,4.651,1
/18A_walk_hall_d1d2_1(162),7.236,6.723,7.884,7.253,5.708,5.245,1
/18A_walk_hall_d1d2_1(163),6.919,6.768,9.494,8.134,4.691,4.045,1
/18A_walk_hall_d1d2_1(164),7.065,6.585,9.527,7.987,4.113,3.546,1
/18A_walk_hall_d1d2_1(165),7.008,6.637,8.647,7.969,3.811,3.269,1
/18A_walk_hall_d1d2_1(166),7.158,6.475,8.714,8.004,3.817,3.504,1
/18A_walk_hall_d1d2_1(167),6.761,6.496,8.595,8.012,4.959,4.564,1
/18A_walk_hall_d1d2_1(168),7.257,6.644,8.311,7.267,6.702,5.434,1
/18A_walk_hall_d1d2_1(169),7.412,6.727,8.991,8.045,6.361,4.909,1
/18A_walk_hall_d1d2_1(170),7.122,6.482,9.058,8.37,3.821,3.685,1
/18A_walk_hall_d1d2_1(171),7.096,6.346,8.55,7.763,3.659,3.411,1
/18A_walk_hall_d1d2_1(172),6.87,6.814,7.978,6.982,5.142,4.866,1
/18A_walk_hall_d1d2_1(173),6.913,6.607,8.093,7.135,5.632,5.32,1
/18A_walk_hall_d1d2_1(174),7.343,6.353,9.242,8.611,4.675,4.219,1
/18A_walk_hall_d1d2_1(175),7.522,6.312,9.637,8.13,3.726,3.605,1
/18A_walk_hall_c1c2_1(0),7.64,6.972,8.418,7.615,4.502,3.966,1
/18A_walk_hall_c1c2_1(1),7.268,6.626,7.941,7.436,4.685,4.43,1
/18A_walk_hall_c1c2_1(2),7.429,6.669,7.737,7.546,4.047,3.832,1
/18A_walk_hall_c1c2_1(3),8.04,6.808,9.368,8.085,4.17,4.012,1
/18A_walk_hall_c1c2_1(4),7.576,6.224,9.605,8.225,4.766,4.702,1
/18A_walk_hall_c1c2_1(5),7.986,6.851,8.813,8.107,5.517,4.826,1
/18A_walk_hall_c1c2_1(6),8.372,7.384,8.777,8.111,5.238,4.505,1
/18A_walk_hall_c1c2_1(7),7.843,6.851,9.002,8.319,4.742,4.324,1
/18A_walk_hall_c1c2_1(8),6.844,5.769,7.802,7.282,5.682,4.484,1
/18A_walk_hall_c1c2_1(9),6.539,6.465,6.556,5.979,5.915,4.813,1
/18A_walk_hall_c1c2_1(10),7.25,6.794,8.117,7.534,4.731,4.305,1
/18A_walk_hall_c1c2_1(11),7.511,6.662,7.935,7.455,4.421,3.725,1
/18A_walk_hall_c1c2_1(12),7.178,6.538,8.124,7.565,4.92,4.27,1
/18A_walk_hall_c1c2_1(13),7.481,6.966,8.565,7.406,4.436,4.235,1
/18A_walk_hall_c1c2_1(14),7.509,7.058,8.904,8.075,4.29,3.98,1
/18A_walk_hall_c1c2_1(15),7.162,6.342,9.096,8.135,4.713,4.402,1
/18A_walk_hall_c1c2_1(16),8.118,6.736,9.168,7.633,5.361,4.779,1
/18A_walk_hall_c1c2_1(17),8.308,7.516,9.245,7.803,5.239,4.734,1
/18A_walk_hall_c1c2_1(18),7.878,7.032,9.411,7.962,4.932,4.477,1
/18A_walk_hall_c1c2_1(19),6.742,5.976,7.473,6.806,5.207,4.66,1
/18A_walk_hall_c1c2_1(20),6.736,6.266,6.313,5.713,5.537,4.964,1
/18A_walk_hall_c1c2_1(21),7.439,6.757,8.404,7.324,4.943,4.172,1
/18A_walk_hall_c1c2_1(22),7.676,6.757,8.677,7.503,4.507,3.96,1
/18A_walk_hall_c1c2_1(23),7.572,6.19,8.982,6.765,4.659,4.358,1
/18A_walk_hall_c1c2_1(24),7.785,6.367,8.566,6.896,4.318,3.733,1
/18A_walk_hall_c1c2_1(25),7.803,7.018,8.803,8.444,4.663,3.642,1
/18A_walk_hall_c1c2_1(26),6.936,6.797,9.238,8.601,5.105,4.441,1
/18A_walk_hall_c1c2_1(27),7.373,7.278,8.808,8.253,5.211,5.086,1
/18A_walk_hall_c1c2_1(28),7.932,7.58,8.737,8.111,5.206,4.528,1
/18A_walk_hall_c1c2_1(29),7.596,7.2,9.071,8.338,4.996,4.49,1
/18A_walk_hall_c1c2_1(30),6.784,6.222,7.833,7.02,5.656,4.841,1
/18A_walk_hall_c1c2_1(31),6.802,6.291,6.535,5.634,5.668,4.979,1
/18A_walk_hall_c1c2_1(32),7.158,6.781,7.985,7.548,4.477,4.146,1
/18A_walk_hall_c1c2_1(33),7.854,6.641,8.645,7.283,4.695,3.89,1
/18A_walk_hall_c1c2_1(34),7.3,6.664,8.216,7.591,5.06,4.297,1
/18A_walk_hall_c1c2_1(35),7.352,7.102,8.024,7.583,4.369,4.027,1
/18A_walk_hall_c1c2_1(36),7.757,7.045,8.575,8.344,4.375,3.795,1
/18A_walk_hall_c1c2_1(37),6.936,6.612,8.814,8.5,4.836,4.392,1
/18A_walk_hall_c1c2_1(38),7.601,7.077,8.754,7.976,5.582,4.411,1
/18A_walk_hall_c1c2_1(39),8.114,7.803,8.62,8.078,5.241,4.231,1
/18A_walk_hall_c1c2_1(40),7.525,7.275,8.694,8.256,4.687,4.457,1
/18A_walk_hall_c1c2_1(41),6.347,6.057,7.494,7.037,5.211,4.753,1
/18A_walk_hall_c1c2_1(42),6.66,6.227,6.305,6.007,5.386,5.044,1
/18A_walk_hall_c1c2_1(43),7.401,6.628,8.359,6.961,4.339,4.158,1
/18A_walk_hall_c1c2_1(44),7.659,6.904,8.189,7.831,4.668,3.978,1
/18A_walk_hall_c1c2_1(45),7.441,6.483,8.192,7.664,4.865,4.603,1
/18A_walk_hall_c1c2_1(46),8.106,6.195,8.781,7.027,4.318,3.766,1
/18A_walk_hall_c1c2_1(47),8.117,6.717,9.486,7.948,4.149,3.748,1
/18A_walk_hall_c1c2_1(48),6.928,6.346,9.411,8.087,4.574,4.039,1
/18A_walk_hall_c1c2_1(49),7.708,6.688,8.627,7.87,5.064,4.698,1
/18A_walk_hall_c1c2_1(50),8.571,7.031,8.775,7.826,5.328,4.584,1
/18A_walk_hall_c1c2_1(51),7.824,6.74,9.055,7.842,4.952,4.496,1
/18A_walk_hall_c1c2_1(52),6.622,6.221,7.7,7.066,5.27,5.1,1
/18A_walk_hall_c1c2_1(53),6.811,6.134,6.629,5.833,5.203,4.979,1
/18A_walk_hall_c1c2_1(54),7.219,6.795,8.506,7.127,4.349,3.706,1
/18A_walk_hall_c1c2_1(55),7.601,6.857,8.526,7.644,4.513,3.796,1
/18A_walk_hall_c1c2_1(56),7.513,5.996,8.423,7.08,4.806,4.354,1
/18A_walk_hall_c1c2_1(57),7.654,6.36,7.966,7.291,4.273,3.829,1
/18A_walk_hall_c1c2_1(58),8.103,6.807,9.274,7.816,4.132,3.863,1
/18A_walk_hall_c1c2_1(59),7.034,6.68,8.808,8.538,4.767,4.505,1
/18A_walk_hall_c1c2_1(60),7.8,6.975,8.498,8.052,5.441,4.665,1
/18A_walk_hall_c1c2_1(61),8.591,7.095,8.864,7.557,5.331,4.133,1
/18A_walk_hall_c1c2_1(62),7.799,6.502,9.32,7.323,4.71,4.264,1
/18A_walk_hall_c1c2_1(63),6.632,5.811,7.993,6.699,5.424,4.786,1
/18A_walk_hall_c1c2_1(64),6.818,6.395,6.662,5.934,5.513,5.073,1
/18A_walk_hall_c1c2_1(65),7.304,6.818,8.148,7.533,4.641,4.279,1
/18A_walk_hall_c1c2_1(66),7.399,6.624,8.389,7.405,4.14,3.738,1
/18A_walk_hall_c1c2_1(67),6.984,6.403,8.026,7.486,4.628,4.12,1
/18A_walk_hall_c1c2_1(68),7.353,6.745,8.259,7.238,4.359,3.917,1
/18A_walk_hall_c1c2_1(69),7.601,7.232,8.932,8.354,4.507,3.873,1
/18A_walk_hall_c1c2_1(70),6.902,6.433,8.756,8.442,4.666,4.433,1
/18A_walk_hall_c1c2_1(71),7.381,7.019,8.574,7.694,5.22,4.462,1
/18A_walk_hall_c1c2_1(72),8.625,7.293,9.162,7.698,5.07,4.593,1
/18A_walk_hall_c1c2_1(73),8.305,6.823,9.833,7.732,4.961,4.794,1
/18A_walk_hall_c1c2_1(74),6.65,6.26,8.317,6.484,5.482,4.888,1
/18A_walk_hall_c1c2_1(75),6.71,6.095,6.465,5.74,5.437,4.829,1
/18A_walk_hall_c1c2_1(76),7.531,6.549,8.372,7.628,4.59,4.156,1
/18A_walk_hall_c1c2_1(77),7.399,7.246,8.287,7.866,4.43,3.82,1
/18A_walk_hall_c1c2_1(78),7.374,6.909,8.648,7.511,5.206,4.155,1
/18A_walk_hall_c1c2_1(79),7.401,6.821,8.155,7.654,4.748,3.815,1
/18A_walk_hall_c1c2_1(80),7.549,7.065,8.745,8.345,4.366,4.013,1
/18A_walk_hall_c1c2_1(81),7.222,6.501,9.368,8.004,5.411,3.958,1
/18A_walk_hall_c1c2_1(82),7.753,6.951,8.902,7.884,5.978,4.308,1
/18A_walk_hall_c1c2_1(83),7.934,7.65,8.833,7.756,5.297,4.595,1
/18A_walk_hall_c1c2_1(84),7.559,6.774,9.282,7.61,4.674,4.596,1
/18A_walk_hall_c1c2_1(85),6.46,5.93,7.534,6.758,5.276,4.44,1
/18A_walk_hall_c1c2_1(86),6.561,6.21,6.013,5.921,5.503,4.578,1
/18A_walk_hall_c1c2_1(87),7.001,6.872,8.07,7.608,4.566,4.262,1
/18A_walk_hall_c1c2_1(88),7.432,7.125,8.165,7.73,4.178,4.085,1
/18A_walk_hall_c1c2_1(89),7.39,6.599,8.523,7.202,4.763,4.567,1
/18A_walk_hall_c1c2_1(90),7.387,6.776,8.152,7.448,4.603,3.898,1
/18A_walk_hall_c1c2_1(91),7.919,6.808,8.908,8.107,4.609,3.642,1
/18A_walk_hall_c1c2_1(92),6.878,6.523,9.134,8.266,4.881,4.382,1
/18A_walk_hall_c1c2_1(93),7.37,7.176,8.773,8.053,5.396,4.643,1
/18A_walk_hall_c1c2_1(94),8.206,7.396,8.838,7.692,4.886,4.781,1
/18A_walk_hall_c1c2_1(95),8.156,6.869,9.669,7.453,4.945,4.437,1
/18A_walk_hall_c1c2_1(96),7.146,6.143,8.055,6.679,5.357,4.607,1
/18A_walk_hall_c1c2_1(97),6.938,6.166,6.313,5.672,5.477,4.581,1
/18A_walk_hall_c1c2_1(98),7.231,6.541,8.152,7.161,4.895,3.685,1
/18A_walk_hall_c1c2_1(99),7.447,7.303,8.72,7.362,4.707,3.759,1
/18A_walk_hall_c1c2_1(100),7.018,6.847,8.288,6.894,4.695,4.302,1
/18A_walk_hall_c1c2_1(101),7.647,6.135,7.976,6.927,4.369,3.578,1
/18A_walk_hall_c1c2_1(102),8.197,6.585,9.461,7.756,4.314,4.104,1
/18A_walk_hall_c1c2_1(103),7.36,6.566,8.994,8.68,4.911,4.559,1
/18A_walk_hall_c1c2_1(104),7.556,7.101,8.954,7.862,5.2,4.994,1
/18A_walk_hall_c1c2_1(105),7.939,7.302,9.226,7.302,5.023,4.666,1
/18A_walk_hall_c1c2_1(106),7.328,7.022,9.205,7.719,5.298,4.117,1
/18A_walk_hall_c1c2_1(107),6.631,5.973,7.778,6.956,5.333,4.828,1
/18A_walk_hall_c1c2_1(108),6.852,6.07,6.396,5.992,5.453,4.758,1
/18A_walk_hall_c1c2_1(109),7.457,6.44,8.204,7.449,4.535,3.949,1
/18A_walk_hall_c1c2_1(110),7.541,6.754,8.178,7.716,4.525,3.653,1
/18A_walk_hall_c1c2_1(111),7.543,6.313,8.18,7.265,4.767,4.19,1
/18A_walk_hall_c1c2_1(112),7.561,6.791,8.408,6.996,4.168,3.956,1
/18A_walk_hall_c1c2_1(113),7.611,7.078,9.236,7.774,4.142,4.011,1
/18A_walk_hall_c1c2_1(114),7.227,6.367,9.634,7.929,5.002,4.28,1
/18A_walk_hall_c1c2_1(115),7.519,7.037,8.919,7.866,5.389,4.734,1
/18A_walk_hall_c1c2_1(116),7.953,7.692,8.518,8.08,4.986,4.793,1
/18A_walk_hall_c1c2_1(117),7.618,7.095,9.353,7.798,4.965,4.302,1
/18A_walk_hall_c1c2_1(118),6.679,6.154,8.31,6.509,5.463,4.907,1
/18A_walk_hall_c1c2_1(119),6.602,6.53,6.796,5.658,5.382,5.204,1
/18A_walk_hall_c1c2_1(120),7.535,6.717,8.681,7.193,4.865,3.738,1
/18A_walk_hall_c1c2_1(121),7.837,6.777,8.305,7.607,4.682,3.314,1
/18A_walk_hall_c1c2_1(122),7.399,6.426,8.225,7.093,4.902,3.508,1
/18A_walk_hall_c1c2_1(123),7.361,6.994,8.195,7.396,4.582,3.458,1
/18A_walk_hall_c1c2_1(124),7.821,7.161,9.278,7.951,4.417,3.658,1
/18A_walk_hall_c1c2_1(125),7.187,6.829,9.277,8.24,4.589,4.191,1
/18A_walk_hall_c1c2_1(126),7.869,6.982,8.864,8.021,5.205,4.858,1
/18A_walk_hall_c1c2_1(127),8.111,7.64,8.828,8.154,5.007,4.854,1
/18A_walk_hall_c1c2_1(128),7.714,7.204,9.482,8.128,5.178,4.323,1
/18A_walk_hall_c1c2_1(129),6.542,6.161,7.803,6.87,5.631,4.685,1
/18A_walk_hall_c1c2_1(130),6.544,6.198,6.289,5.64,5.257,4.594,1
/18A_walk_hall_c1c2_1(131),7.382,6.577,8.284,7.211,4.354,3.831,1
/18A_walk_hall_c1c2_1(132),7.436,6.991,8.135,7.668,4.33,3.729,1
/18A_walk_hall_c1c2_1(133),7.271,6.371,8.312,7.114,4.666,4.369,1
/18A_walk_hall_c1c2_1(134),7.341,6.422,8.149,7.188,4.305,3.946,1
/18A_walk_hall_c1c2_1(135),7.403,7.159,9.051,8.075,4.502,3.64,1
/18A_walk_hall_c1c2_1(136),7.114,6.428,8.928,8.313,4.71,4.252,1
/18A_walk_hall_c1c2_1(137),7.627,6.944,8.86,7.495,5.085,4.677,1
/18A_walk_hall_c1c2_1(138),7.86,7.764,8.545,7.994,5.01,4.768,1
/18A_walk_hall_c1c2_1(139),7.32,7.212,8.647,8.552,4.889,4.457,1
/18A_walk_hall_c1c2_1(140),6.331,6.026,7.491,7.19,5.43,4.523,1
/18A_walk_hall_c1c2_1(141),6.7,6.431,6.456,5.884,5.378,4.998,1
/18A_walk_hall_c1c2_1(142),7.231,6.722,8.227,7.303,4.647,4.045,1
/18A_walk_hall_c1c2_1(143),7.341,7.149,8.41,7.388,5.099,3.736,1
/18A_walk_hall_c1c2_1(144),7.206,6.702,8.656,7.069,5.373,4.085,1
/18A_walk_hall_c1c2_1(145),7.312,7.178,8.225,7.629,4.16,4.119,1
/18A_walk_hall_c1c2_1(146),7.629,7.382,9.084,8.174,4.353,3.89,1
/18A_walk_hall_c1c2_1(147),7.237,6.71,9.458,8.037,5.129,4.495,1
/18A_walk_hall_c1c2_1(148),7.642,7.15,8.732,7.955,5.779,4.984,1
/18A_walk_hall_c1c2_1(149),8.182,7.483,8.753,8.098,5.378,4.499,1
/18A_walk_hall_c1c2_1(150),7.574,6.978,8.778,8.276,4.681,4.198,1
/18A_walk_hall_c1c2_1(151),6.739,5.959,7.96,6.828,5.419,4.646,1
/18A_walk_hall_c1c2_1(152),7.138,6.289,6.501,6.191,5.623,5.091,1
/18A_walk_hall_c1c2_1(153),7.377,6.769,8.009,7.658,4.557,4.12,1
/18A_walk_hall_c1c2_1(154),7.504,7.024,8.437,7.627,4.537,3.717,1
/18A_walk_hall_c1c2_1(155),7.452,6.292,8.357,6.539,4.502,3.998,1
/18A_walk_hall_c1c2_1(156),7.5,6.101,8.276,6.418,4.082,3.597,1
/18A_walk_hall_c1c2_1(157),7.725,6.722,9.047,8.077,4.053,3.9,1
/18A_walk_hall_c1c2_1(158),7.18,6.562,9.038,8.51,5.13,4.248,1
/18A_walk_hall_c1c2_1(159),7.795,7.079,8.865,8.071,5.678,4.814,1
/18A_walk_hall_c1c2_1(160),8.535,7.362,9.214,7.708,5.567,4.45,1
/18A_walk_hall_c1c2_1(161),8.069,6.724,9.537,7.822,4.957,4.434,1
/18A_walk_hall_c1c2_1(162),7.146,5.499,8.504,6.314,5.383,4.682,1
/18A_walk_hall_c1c2_1(163),6.876,6.232,6.646,5.706,5.443,5.112,1
/18A_walk_hall_c1c2_1(164),7.562,6.691,8.649,7.047,4.84,3.951,1
/18A_walk_hall_c1c2_1(165),7.825,6.766,8.82,7.145,4.318,3.737,1
/18A_walk_hall_c1c2_1(166),7.353,6.789,8.004,7.789,5.291,4.034,1
/18A_walk_hall_c1c2_1(167),7.361,6.738,8.124,7.713,4.652,3.973,1
/18A_walk_hall_c1c2_1(168),7.675,6.931,9.016,8.124,4.311,3.906,1
/18A_walk_hall_c1c2_1(169),7.321,6.127,8.994,8.224,4.594,4.177,1
/18A_walk_hall_c1c2_1(170),7.458,6.785,8.871,7.764,5.172,4.703,1
/18A_walk_hall_c1c2_1(171),8.315,7.417,8.953,7.813,5.043,4.773,1
/18A_walk_hall_c1c2_1(172),8.055,7.134,9.123,8.077,4.838,4.583,1
/18A_walk_hall_c1c2_1(173),6.983,6.037,7.406,7.051,5.331,4.884,1
/18A_walk_hall_c1c2_1(174),6.972,6.034,6.086,5.858,5.502,4.625,1
/18A_walk_hall_c1c2_1(175),7.522,6.637,8.529,7.12,4.471,3.872,1
/13A_walk_hall_3(0),7.364,7.188,7.583,7.322,9.898,9.392,1
/13A_walk_hall_3(1),7.389,7.023,7.156,6.902,9.367,8.894,1
/13A_walk_hall_3(2),7.548,7.346,7.484,7.04,9.461,9.03,1
/13A_walk_hall_3(3),7.348,7.162,7.394,7.075,9.527,9.22,1
/13A_walk_hall_3(4),6.548,5.932,6.238,5.72,8.42,7.831,1
/13A_walk_hall_3(5),6.493,6.172,8.195,6.72,7.009,6.616,1
/13A_walk_hall_3(6),6.643,6.015,8.794,7.406,6.803,5.507,1
/13A_walk_hall_3(7),6.359,5.596,6.676,6.058,7.64,6.182,1
/13A_walk_hall_3(8),6.322,5.485,5.95,5.354,7.899,6.448,1
/13A_walk_hall_3(9),6.387,5.764,7.331,6.864,7.664,6.428,1
/13A_walk_hall_3(10),7.749,7.245,8.428,7.687,9.023,8.728,1
/13A_walk_hall_3(11),7.322,7.108,7.646,7.071,10.061,8.999,1
/13A_walk_hall_3(12),7.58,7.059,7.199,7.08,9.447,9.111,1
/13A_walk_hall_3(13),7.741,6.685,7.449,6.744,10.045,8.38,1
/13A_walk_hall_3(14),7.207,6.675,7.378,6.891,9.761,8.69,1
/13A_walk_hall_3(15),5.977,5.913,5.792,5.622,7.603,7.537,1
/13A_walk_hall_3(16),6.354,5.786,7.587,6.678,6.362,5.957,1
/13A_walk_hall_3(17),6.929,6.098,8.515,7.583,6.698,5.899,1
/13A_walk_hall_3(18),6.328,5.611,6.641,6.18,7.059,7.006,1
/13A_walk_hall_3(19),6.621,5.632,6.063,5.716,7.944,7.179,1
/13A_walk_hall_3(20),6.519,6.126,7.19,7.044,7.555,7.092,1
/13A_walk_hall_3(21),8.05,7.088,8.355,7.78,9.449,8.503,1
/13A_walk_hall_3(22),8.022,6.791,7.818,7.28,10.279,9.062,1
/13A_walk_hall_3(23),7.865,6.854,7.351,7.177,9.552,8.815,1
/13A_walk_hall_3(24),7.276,6.925,7.072,6.792,9.149,8.684,1
/13A_walk_hall_3(25),7.098,6.911,7.033,6.893,9.186,9.057,1
/13A_walk_hall_3(26),6.315,5.958,6.046,5.642,8.205,7.478,1
/13A_walk_hall_3(27),6.65,5.832,7.932,6.862,7.068,5.873,1
/13A_walk_hall_3(28),7.636,5.841,8.854,7.638,7.087,5.451,1
/13A_walk_hall_3(29),6.856,5.687,6.659,6.187,8.073,6.001,1
/13A_walk_hall_3(30),6.495,5.538,6.075,5.523,8.205,6.779,1
/13A_walk_hall_3(31),6.41,5.797,7.238,6.893,7.672,6.695,1
/13A_walk_hall_3(32),8.081,7.279,8.446,7.62,9.784,8.009,1
/13A_walk_hall_3(33),7.362,6.925,7.946,6.785,10.322,8.657,1
/13A_walk_hall_3(34),7.604,6.774,7.507,6.749,9.961,8.272,1
/13A_walk_hall_3(35),7.605,7.086,7.267,6.979,9.491,8.832,1
/13A_walk_hall_3(36),7.242,7.062,7.296,7.093,9.322,9.133,1
/13A_walk_hall_3(37),6.539,5.995,6.179,5.853,8.28,7.741,1
/13A_walk_hall_3(38),6.684,6.023,7.717,7.169,7.198,6.198,1
/13A_walk_hall_3(39),7.237,6.054,8.274,8.051,6.858,6.078,1
/13A_walk_hall_3(40),6.15,6.03,6.433,6.32,7.195,6.788,1
/13A_walk_hall_3(41),6.198,5.54,5.932,5.565,7.263,7.054,1
/13A_walk_hall_3(42),6.301,5.905,7.197,6.861,7.357,6.773,1
/13A_walk_hall_3(43),8.277,6.801,8.379,7.715,9.574,7.964,1
/13A_walk_hall_3(44),7.418,7.235,7.627,7.345,10.166,8.998,1
/13A_walk_hall_3(45),7.765,7.108,7.356,7.037,9.914,8.568,1
/13A_walk_hall_3(46),7.742,7.083,7.396,6.808,9.701,8.795,1
/13A_walk_hall_3(47),7.114,6.939,7.301,6.945,9.622,9.0,1
/13A_walk_hall_3(48),6.405,5.632,6.118,5.75,8.288,7.118,1
/13A_walk_hall_3(49),6.899,5.808,8.099,6.964,7.028,5.775,1
/13A_walk_hall_3(50),7.085,6.094,8.915,7.68,6.806,5.629,1
/13A_walk_hall_3(51),6.484,5.577,6.785,6.303,7.08,6.808,1
/13A_walk_hall_3(52),6.671,5.502,6.384,5.667,7.949,7.012,1
/13A_walk_hall_3(53),6.597,5.72,7.468,6.517,7.815,6.616,1
/13A_walk_hall_3(54),7.739,7.242,8.407,7.445,9.236,8.49,1
