title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
/csi_walk_a4_1(111),12.376,10.304,11.52,10.005,3.107,2.51,1
/csi_walk_a4_1(112),12.031,10.64,11.282,10.196,3.089,2.603,1
/csi_walk_a4_1(113),11.756,10.936,10.987,10.425,3.081,2.603,1
/csi_walk_a4_1(114),12.215,10.605,11.417,10.165,2.951,2.522,1
/csi_walk_a4_1(115),12.656,10.16,11.617,9.99,3.039,2.681,1
/csi_walk_a4_1(116),11.958,10.839,11.061,10.507,3.129,2.754,1
/csi_walk_a4_1(117),12.045,10.83,11.225,10.389,2.991,2.521,1
/csi_walk_a4_1(118),12.493,10.159,11.382,10.026,3.008,2.615,1
/csi_walk_a4_1(119),12.719,10.042,11.48,9.854,3.299,2.724,1
/csi_walk_a4_1(120),12.807,9.974,11.623,9.781,3.355,2.63,1
/csi_walk_a4_1(121),12.483,10.272,11.378,10.16,2.999,2.499,1
/csi_walk_a4_1(122),12.319,10.364,11.262,10.126,3.034,2.532,1
/csi_walk_a4_1(123),12.393,10.334,11.266,10.042,3.167,2.725,1
/csi_walk_a4_1(124),11.739,10.995,10.832,10.679,3.129,2.721,1
/csi_walk_a4_1(125),11.864,10.985,11.31,10.325,3.082,2.728,1
/csi_walk_a4_1(126),12.447,10.29,11.383,9.955,3.167,2.723,1
/csi_walk_a4_1(127),12.64,10.082,11.526,9.836,3.228,2.85,1
/csi_walk_a4_1(128),12.462,10.392,11.491,10.095,3.182,2.694,1
/csi_walk_a4_1(129),12.521,10.388,11.642,9.966,3.159,2.57,1
/csi_walk_a4_1(130),12.011,10.731,11.359,10.091,3.269,2.734,1
/csi_walk_a4_1(131),11.712,11.029,10.694,10.611,3.418,2.769,1
/csi_walk_a4_1(132),11.768,10.92,10.824,10.688,3.178,2.474,1
/csi_walk_a4_1(133),12.036,10.644,11.177,10.281,3.068,2.538,1
/csi_walk_a4_1(134),12.679,9.961,11.768,9.536,3.032,2.792,1
/csi_walk_a4_1(135),12.477,10.287,11.408,9.946,3.114,2.679,1
/csi_walk_a4_1(136),11.637,11.181,11.101,10.272,3.283,2.585,1
/csi_walk_a4_1(137),12.225,10.389,11.513,9.747,3.408,2.671,1
/csi_walk_a4_1(138),12.137,10.563,11.388,9.963,3.344,2.606,1
/csi_walk_a4_1(139),12.053,10.716,11.088,10.393,3.122,2.506,1
/csi_walk_a4_1(140),12.548,10.188,11.56,9.97,3.043,2.406,1
/csi_walk_a4_1(141),12.909,10.011,11.709,9.749,3.322,2.738,1
/csi_walk_a4_1(142),12.413,10.467,11.319,10.023,3.324,2.729,1
/csi_walk_a4_1(143),11.619,11.156,11.056,10.417,3.235,2.402,1
/csi_walk_a4_1(144),11.951,10.931,11.061,10.591,3.222,2.419,1
/csi_walk_a4_1(145),12.378,10.489,11.615,9.993,3.14,2.756,1
/csi_walk_a4_1(146),12.488,10.43,11.827,9.676,3.25,2.788,1
/csi_walk_a4_1(147),12.113,10.694,11.229,10.182,3.204,2.568,1
/csi_walk_a4_1(148),12.585,10.195,11.181,10.152,3.403,2.437,1
/csi_walk_a4_1(149),12.314,10.314,11.196,10.072,3.36,2.555,1
/csi_walk_a4_1(150),11.632,10.896,10.996,10.335,2.999,2.647,1
/csi_walk_a4_1(151),11.781,10.973,10.824,10.771,3.073,2.7,1
/csi_walk_a4_1(152),12.014,10.747,11.041,10.457,3.381,2.848,1
/csi_walk_a4_1(153),11.628,11.05,10.843,10.514,3.259,2.707,1
/csi_walk_a4_1(154),12.282,10.342,11.278,10.254,3.044,2.409,1
/csi_walk_a4_1(155),12.213,10.399,11.311,10.213,3.206,2.607,1
/csi_walk_a4_1(156),11.708,11.058,10.831,10.665,3.214,2.7,1
/csi_walk_a4_1(157),11.66,11.196,10.804,10.681,3.023,2.583,1
/csi_walk_a4_1(158),11.692,11.257,10.982,10.6,2.947,2.496,1
/csi_walk_a4_1(159),11.923,10.889,10.963,10.564,3.089,2.509,1
/csi_walk_a4_1(160),12.328,10.503,11.303,10.21,3.31,2.617,1
/csi_walk_a4_1(161),12.639,10.248,11.51,10.134,3.22,2.51,1
/csi_walk_a4_1(162),11.832,10.795,10.892,10.667,3.07,2.523,1
/csi_walk_a4_1(163),11.652,10.892,10.705,10.619,3.337,2.631,1
/csi_walk_a4_1(164),11.751,10.926,10.982,10.326,3.196,2.698,1
/csi_walk_a4_1(165),11.893,10.866,11.219,10.39,3.086,2.524,1
/csi_walk_a4_1(166),12.695,10.073,11.708,9.955,3.172,2.702,1
/csi_walk_a4_1(167),12.691,10.103,11.573,9.842,3.251,2.79,1
/csi_walk_a4_1(168),12.806,9.958,11.924,9.547,3.012,2.775,1
/csi_walk_a4_1(169),12.884,9.871,12.13,9.539,2.932,2.633,1
/csi_walk_a4_1(170),12.371,10.461,11.612,9.989,2.856,2.586,1
/csi_walk_a4_1(171),12.061,10.854,11.434,10.236,3.068,2.623,1
/csi_walk_a4_1(172),12.643,10.199,11.606,10.045,3.113,2.486,1
/csi_walk_a4_1(173),12.442,10.264,11.205,10.072,3.241,2.499,1
/csi_walk_a4_1(174),11.853,10.934,11.129,10.307,3.371,2.674,1
/csi_walk_a4_1(175),12.245,10.633,11.529,10.002,3.131,2.811,1
/csi_walk_a5e1_2(0),8.504,7.779,10.605,9.508,10.42,9.049,1
/csi_walk_a5e1_2(1),8.712,7.765,11.11,9.997,11.17,9.04,1
/csi_walk_a5e1_2(2),8.644,7.686,10.45,9.814,10.701,9.174,1
/csi_walk_a5e1_2(3),8.379,7.854,10.737,9.196,10.372,9.093,1
/csi_walk_a5e1_2(4),8.418,7.941,11.277,9.419,11.029,8.716,1
/csi_walk_a5e1_2(5),8.491,8.184,11.192,9.85,10.732,9.41,1
/csi_walk_a5e1_2(6),8.384,7.95,10.606,9.686,10.332,9.391,1
/csi_walk_a5e1_2(7),8.17,7.805,10.793,9.511,10.424,9.311,1
/csi_walk_a5e1_2(8),8.638,7.819,11.345,9.779,10.393,9.851,1
/csi_walk_a5e1_2(9),8.553,7.8,10.82,9.19,10.01,9.463,1
/csi_walk_a5e1_2(10),8.513,7.675,10.933,8.968,10.057,9.207,1
/csi_walk_a5e1_2(11),8.883,7.457,11.329,8.982,10.0,9.428,1
/csi_walk_a5e1_2(12),8.703,7.676,11.809,9.385,10.762,9.431,1
/csi_walk_a5e1_2(13),8.663,7.609,11.209,8.883,10.301,9.179,1
/csi_walk_a5e1_2(14),8.82,7.88,10.547,9.405,9.91,9.397,1
/csi_walk_a5e1_2(15),9.053,7.703,10.674,10.152,10.444,9.445,1
/csi_walk_a5e1_2(16),8.746,7.743,10.683,10.213,10.792,9.242,1
/csi_walk_a5e1_2(17),8.528,7.726,10.582,9.573,10.775,8.883,1
/csi_walk_a5e1_2(18),8.352,7.767,10.67,9.526,10.8,8.959,1
/csi_walk_a5e1_2(19),8.826,7.512,10.68,10.513,10.902,9.354,1
/csi_walk_a5e1_2(20),8.71,7.312,10.665,9.746,10.462,9.177,1
/csi_walk_a5e1_2(21),8.817,7.199,11.703,8.521,10.276,9.087,1
/csi_walk_a5e1_2(22),8.32,7.95,11.09,9.077,10.862,8.554,1
/csi_walk_a5e1_2(23),8.374,7.976,11.426,9.794,11.222,9.04,1
/csi_walk_a5e1_2(24),8.808,7.485,10.894,9.227,9.835,9.643,1
/csi_walk_a5e1_2(25),9.078,7.403,10.872,9.208,9.877,9.481,1
/csi_walk_a5e1_2(26),8.712,7.776,11.417,9.715,10.438,9.384,1
/csi_walk_a5e1_2(27),8.473,7.807,11.342,9.587,10.667,9.301,1
/csi_walk_a5e1_2(28),8.593,7.491,10.714,9.472,11.083,8.67,1
/csi_walk_a5e1_2(29),8.603,7.427,10.951,9.317,11.382,8.476,1
/csi_walk_a5e1_2(30),8.662,7.758,10.848,10.151,10.994,9.323,1
/csi_walk_a5e1_2(31),8.764,7.62,10.665,9.486,10.118,9.624,1
/csi_walk_a5e1_2(32),8.663,7.469,11.086,8.899,10.137,9.364,1
/csi_walk_a5e1_2(33),9.128,7.184,10.691,9.57,11.118,8.656,1
/csi_walk_a5e1_2(34),8.511,7.918,11.167,9.878,11.064,9.129,1
/csi_walk_a5e1_2(35),8.299,7.973,11.21,9.057,11.122,8.54,1
/csi_walk_a5e1_2(36),8.59,7.698,10.7,9.338,10.19,9.105,1
/csi_walk_a5e1_2(37),9.171,7.313,11.492,9.399,10.317,9.498,1
/csi_walk_a5e1_2(38),9.092,7.515,11.432,9.639,10.157,10.014,1
/csi_walk_a5e1_2(39),8.44,7.79,10.939,9.286,10.464,9.145,1
/csi_walk_a5e1_2(40),8.147,7.819,10.993,8.995,10.64,8.755,1
/csi_walk_a5e1_2(41),8.411,8.096,11.495,9.448,10.907,9.128,1
/csi_walk_a5e1_2(42),8.391,8.093,11.004,9.23,10.913,8.803,1
/csi_walk_a5e1_2(43),8.412,7.766,10.764,9.282,10.361,9.025,1
/csi_walk_a5e1_2(44),8.522,7.939,10.956,9.717,10.577,9.341,1
/csi_walk_a5e1_2(45),8.617,7.835,11.682,9.387,10.686,9.498,1
/csi_walk_a5e1_2(46),8.493,7.705,10.327,9.605,10.285,9.282,1
/csi_walk_a5e1_2(47),8.308,7.834,10.433,9.514,10.288,9.044,1
/csi_walk_a5e1_2(48),8.55,7.917,11.353,9.565,10.469,9.276,1
/csi_walk_a5e1_2(49),8.59,7.96,11.251,9.651,10.424,9.308,1
/csi_walk_a5e1_2(50),8.221,7.964,10.744,9.362,10.438,8.892,1
/csi_walk_a5e1_2(51),8.246,7.802,10.897,9.384,10.644,9.031,1
/csi_walk_a5e1_2(52),8.445,7.675,11.058,9.773,10.74,9.306,1
/csi_walk_a5e1_2(53),8.234,7.736,10.899,8.818,10.304,8.843,1
/csi_walk_a5e1_2(54),8.361,7.82,10.745,9.162,10.361,8.887,1
/csi_walk_a5e1_2(55),8.995,7.356,11.036,9.361,10.374,9.173,1
/csi_walk_a5e1_2(56),8.609,7.575,11.124,9.981,10.331,9.648,1
/csi_walk_a5e1_2(57),8.477,7.622,11.07,9.109,10.323,9.197,1
/csi_walk_a5e1_2(58),9.167,7.302,11.026,9.036,9.891,9.463,1
/csi_walk_a5e1_2(59),9.317,7.376,11.604,9.287,10.231,9.772,1
/csi_walk_a5e1_2(60),8.906,7.706,11.816,9.171,10.576,9.443,1
/csi_walk_a5e1_2(61),8.836,7.479,11.67,8.723,10.515,9.055,1
/csi_walk_a5e1_2(62),8.656,7.602,10.441,9.897,10.339,9.507,1
/csi_walk_a5e1_2(63),8.606,7.931,11.11,10.085,10.894,9.442,1
/csi_walk_a5e1_2(64),8.604,7.718,10.644,9.561,10.309,9.25,1
/csi_walk_a5e1_2(65),8.738,7.619,10.816,9.325,10.084,9.466,1
/csi_walk_a5e1_2(66),8.968,7.536,11.222,9.447,10.1,9.689,1
/csi_walk_a5e1_2(67),9.561,7.108,11.756,9.409,10.665,9.455,1
/csi_walk_a5e1_2(68),8.746,7.739,10.346,9.772,10.706,8.982,1
/csi_walk_a5e1_2(69),8.47,8.163,10.655,9.604,10.298,9.365,1
/csi_walk_a5e1_2(70),9.294,7.466,11.745,9.362,10.578,9.494,1
/csi_walk_a5e1_2(71),8.901,7.717,12.023,9.093,10.829,9.338,1
/csi_walk_a5e1_2(72),8.461,7.668,11.516,8.743,10.785,8.825,1
/csi_walk_a5e1_2(73),8.163,7.675,10.849,9.241,10.23,9.268,1
/csi_walk_a5e1_2(74),8.485,7.923,10.961,10.013,10.739,9.47,1
/csi_walk_a5e1_2(75),8.659,7.651,10.309,9.606,10.767,8.807,1
/csi_walk_a5e1_2(76),8.614,7.698,10.584,9.346,10.932,8.516,1
/csi_walk_a5e1_2(77),8.803,7.615,10.538,9.8,10.151,9.547,1
/csi_walk_a5e1_2(78),8.761,7.712,11.047,9.941,10.26,9.811,1
/csi_walk_a5e1_2(79),8.307,7.856,10.882,9.158,10.244,9.234,1
/csi_walk_a5e1_2(80),8.502,7.876,10.487,9.348,10.528,8.753,1
/csi_walk_a5e1_2(81),8.982,7.868,10.629,10.136,10.724,9.23,1
/csi_walk_a5e1_2(82),8.993,7.896,11.052,9.968,10.561,9.564,1
/csi_walk_a5e1_2(83),8.735,7.519,10.304,9.816,10.365,9.196,1
/csi_walk_a5e1_2(84),8.666,7.312,10.67,9.317,10.096,9.414,1
/csi_walk_a5e1_2(85),8.363,7.933,11.881,9.228,11.122,8.998,1
/csi_walk_a5e1_2(86),8.233,8.12,11.364,8.843,11.01,8.667,1
/csi_walk_a5e1_2(87),8.245,7.91,11.018,8.746,10.869,8.452,1
/csi_walk_a5e1_2(88),8.944,7.532,11.759,9.029,10.638,9.195,1
/csi_walk_a5e1_2(89),8.541,7.856,11.539,9.597,10.443,9.608,1
/csi_walk_a5e1_2(90),8.372,8.045,10.781,9.493,10.502,9.233,1
/csi_walk_a5e1_2(91),8.706,8.056,10.817,9.552,10.081,9.517,1
/csi_walk_a5e1_2(92),8.979,7.864,11.0,10.004,10.132,9.805,1
/csi_walk_a5e1_2(93),8.726,7.925,10.769,10.064,10.67,9.264,1
/csi_walk_a5e1_2(94),8.398,8.02,10.728,9.403,10.61,8.979,1
/csi_walk_a5e1_2(95),8.424,7.861,11.137,9.19,10.666,9.243,1
/csi_walk_a5e1_2(96),8.426,7.917,11.718,9.345,11.017,9.24,1
/csi_walk_a5e1_2(97),8.662,7.661,11.402,9.058,10.667,9.251,1
/csi_walk_a5e1_2(98),8.868,7.216,11.773,8.581,10.53,9.134,1
/csi_walk_a5e1_2(99),8.492,7.882,10.774,9.758,10.693,9.096,1
/csi_walk_a5e1_2(100),8.724,7.8,11.017,10.174,11.08,9.282,1
/csi_walk_a5e1_2(101),8.636,7.55,10.479,9.657,10.826,8.837,1
/csi_walk_a5e1_2(102),8.277,7.844,10.657,9.211,10.321,8.919,1
/csi_walk_a5e1_2(103),8.832,7.731,10.634,10.291,10.625,9.322,1
/csi_walk_a5e1_2(104),9.242,7.63,10.846,10.342,10.87,9.336,1
/csi_walk_a5e1_2(105),8.853,7.588,10.665,9.733,10.105,9.458,1
/csi_walk_a5e1_2(106),8.788,7.457,11.001,9.353,9.793,9.66,1
/csi_walk_a5e1_2(107),8.706,7.768,11.65,9.417,10.486,9.497,1
/csi_walk_a5e1_2(108),8.656,7.709,10.774,9.257,10.294,9.232,1
/csi_walk_a5e1_2(109),8.542,7.729,10.514,9.442,10.588,8.834,1
/csi_walk_a5e1_2(110),8.347,7.883,11.034,9.34,10.688,8.91,1
/csi_walk_a5e1_2(111),8.264,7.89,11.469,9.666,10.799,9.22,1
/csi_walk_a5e1_2(112),8.708,7.394,10.596,9.633,10.057,9.475,1
/csi_walk_a5e1_2(113),8.471,7.789,10.69,9.376,10.204,9.235,1
/csi_walk_a5e1_2(114),8.637,7.966,10.962,9.925,10.584,9.374,1
/csi_walk_a5e1_2(115),9.202,7.424,10.649,10.153,10.73,9.139,1
/csi_walk_a5e1_2(116),9.069,7.213,10.478,9.631,10.424,9.039,1
/csi_walk_a5e1_2(117),9.189,6.989,11.034,9.298,10.715,8.936,1
/csi_walk_a5e1_2(118),8.942,7.52,11.241,9.891,10.191,9.79,1
/csi_walk_a5e1_2(119),8.756,7.552,10.633,9.504,9.965,9.511,1
/csi_walk_a5e1_2(120),8.76,7.527,10.508,9.701,10.092,9.412,1
/csi_walk_a5e1_2(121),8.544,7.896,10.619,9.618,10.358,9.234,1
/csi_walk_a5e1_2(122),8.461,7.791,11.227,9.766,10.63,9.462,1
/csi_walk_a5e1_2(123),8.18,7.762,10.803,9.166,10.585,8.907,1
/csi_walk_a5e1_2(124),8.329,8.082,10.807,9.161,10.755,8.674,1
/csi_walk_a5e1_2(125),8.528,8.238,11.322,9.675,10.712,9.227,1
/csi_walk_a5e1_2(126),8.584,7.942,11.295,9.655,10.411,9.457,1
/csi_walk_a5e1_2(127),8.773,7.646,11.133,9.182,10.145,9.438,1
/csi_walk_a5e1_2(128),8.671,7.587,11.298,9.238,10.259,9.499,1
/csi_walk_a5e1_2(129),8.422,7.651,11.624,9.444,10.687,9.366,1
/csi_walk_a5e1_2(130),8.891,7.289,10.653,9.267,9.989,9.441,1
/csi_walk_a5e1_2(131),9.029,7.477,10.641,9.382,10.084,9.498,1
/csi_walk_a5e1_2(132),8.371,8.18,10.972,9.289,10.773,9.01,1
/csi_walk_a5e1_2(133),8.603,7.854,10.73,10.179,10.299,9.592,1
/csi_walk_a5e1_2(134),8.73,7.575,10.608,9.482,9.767,9.553,1
/csi_walk_a5e1_2(135),9.059,7.328,10.669,9.36,9.902,9.395,1
/csi_walk_a5e1_2(136),8.98,7.674,10.995,9.904,10.116,9.74,1
/csi_walk_a5e1_2(137),8.749,7.892,11.646,9.421,10.533,9.447,1
/csi_walk_a5e1_2(138),8.649,7.626,11.765,8.675,10.927,8.798,1
/csi_walk_a5e1_2(139),8.781,7.49,11.611,8.795,10.795,9.163,1
/csi_walk_a5e1_2(140),8.983,7.444,11.179,9.911,10.457,9.826,1
/csi_walk_a5e1_2(141),8.683,7.611,10.351,9.677,10.209,9.267,1
/csi_walk_a5e1_2(142),8.402,7.925,11.063,8.92,10.898,8.67,1
/csi_walk_a5e1_2(143),8.429,8.148,11.154,9.315,10.691,9.065,1
/csi_walk_a5e1_2(144),8.784,7.887,11.083,10.07,10.783,9.451,1
/csi_walk_a5e1_2(145),8.467,7.854,10.936,9.284,10.577,9.033,1
/csi_walk_a5e1_2(146),8.781,7.546,10.499,9.417,10.207,9.176,1
/csi_walk_a5e1_2(147),9.153,7.604,11.233,9.632,10.162,9.733,1
/csi_walk_a5e1_2(148),8.711,7.98,11.316,9.756,10.499,9.499,1
/csi_walk_a5e1_2(149),8.321,7.853,10.896,9.281,10.935,8.659,1
/csi_walk_a5e1_2(150),8.601,7.448,11.022,9.157,11.397,8.322,1
/csi_walk_a5e1_2(151),8.455,8.088,11.295,9.803,10.907,9.247,1
/csi_walk_a5e1_2(152),8.477,7.927,11.068,9.033,10.409,9.063,1
/csi_walk_a5e1_2(153),8.404,7.905,10.631,9.279,10.301,9.115,1
/csi_walk_a5e1_2(154),8.724,7.675,10.23,9.952,10.46,8.955,1
/csi_walk_a5e1_2(155),8.409,8.203,11.223,9.843,10.811,9.183,1
/csi_walk_a5e1_2(156),8.489,8.065,11.301,9.038,10.742,8.958,1
/csi_walk_a5e1_2(157),8.438,7.962,10.903,9.114,10.293,8.95,1
/csi_walk_a5e1_2(158),8.496,7.809,11.123,9.493,10.33,9.349,1
/csi_walk_a5e1_2(159),8.447,7.818,11.269,9.499,10.622,9.333,1
/csi_walk_a5e1_2(160),8.294,7.826,10.82,9.297,10.326,9.004,1
/csi_walk_a5e1_2(161),8.244,7.791,10.601,9.578,10.361,9.124,1
/csi_walk_a5e1_2(162),8.262,8.113,11.441,9.519,11.127,9.067,1
/csi_walk_a5e1_2(163),8.489,7.929,10.971,8.865,10.757,8.745,1
/csi_walk_a5e1_2(164),8.845,7.69,10.176,9.659,10.551,8.811,1
/csi_walk_a5e1_2(165),8.847,7.53,10.701,9.642,10.233,9.505,1
/csi_walk_a5e1_2(166),8.751,7.609,11.18,9.942,10.49,9.764,1
/csi_walk_a5e1_2(167),8.79,7.498,10.864,9.556,10.328,9.448,1
/csi_walk_a5e1_2(168),8.966,7.568,10.429,9.977,10.485,9.239,1
/csi_walk_a5e1_2(169),8.92,7.628,10.902,9.929,10.24,9.579,1
/csi_walk_a5e1_2(170),8.897,7.477,11.371,9.415,9.865,9.703,1
/csi_walk_a5e1_2(171),8.676,7.536,11.134,9.135,9.934,9.463,1
/csi_walk_a5e1_2(172),8.602,7.743,11.11,9.277,10.296,9.513,1
/csi_walk_a5e1_2(173),8.509,7.958,11.28,9.821,10.561,9.647,1
/csi_walk_a5e1_2(174),8.252,7.902,10.926,9.366,10.981,8.837,1
/csi_walk_a5e1_2(175),8.158,7.938,11.11,9.021,10.715,8.784,1
/csi_walk_a6e2_1(0),8.057,6.748,11.351,10.091,9.819,9.518,1
/csi_walk_a6e2_1(1),7.961,6.875,12.168,9.797,10.388,9.666,1
/csi_walk_a6e2_1(2),7.895,6.798,12.492,9.261,10.608,9.33,1
/csi_walk_a6e2_1(3),7.742,6.815,12.352,9.258,10.467,9.114,1
/csi_walk_a6e2_1(4),7.956,6.858,11.965,9.954,10.315,9.624,1
/csi_walk_a6e2_1(5),7.869,6.865,11.254,10.402,10.672,9.101,1
/csi_walk_a6e2_1(6),8.059,6.768,11.307,9.615,11.039,8.252,1
/csi_walk_a6e2_1(7),7.816,7.025,11.403,9.89,10.959,8.635,1
/csi_walk_a6e2_1(8),7.696,7.065,12.017,9.96,10.764,9.186,1
/csi_walk_a6e2_1(9),7.844,6.943,11.673,9.582,10.402,9.256,1
/csi_walk_a6e2_1(10),7.921,6.865,11.963,9.462,10.438,9.325,1
/csi_walk_a6e2_1(11),8.095,6.683,11.432,9.583,10.094,9.076,1
/csi_walk_a6e2_1(12),7.796,6.922,12.304,9.652,10.581,9.46,1
/csi_walk_a6e2_1(13),7.489,7.114,11.557,9.875,10.395,9.274,1
/csi_walk_a6e2_1(14),7.582,7.058,11.032,10.322,10.298,9.226,1
/csi_walk_a6e2_1(15),7.651,7.066,11.46,10.514,10.657,9.302,1
/csi_walk_a6e2_1(16),7.989,6.76,11.476,10.56,11.149,8.936,1
/csi_walk_a6e2_1(17),7.898,6.806,11.08,10.003,10.703,8.57,1
/csi_walk_a6e2_1(18),7.836,6.98,11.109,10.186,10.19,9.126,1
/csi_walk_a6e2_1(19),7.72,7.112,11.798,10.355,10.549,9.453,1
/csi_walk_a6e2_1(20),7.515,7.351,11.641,9.636,10.78,8.737,1
/csi_walk_a6e2_1(21),7.681,7.247,11.56,9.736,10.748,8.877,1
/csi_walk_a6e2_1(22),8.024,6.958,11.015,10.248,10.543,8.72,1
/csi_walk_a6e2_1(23),7.871,6.864,11.254,10.713,10.344,9.586,1
/csi_walk_a6e2_1(24),7.642,6.992,11.843,9.588,10.243,9.28,1
/csi_walk_a6e2_1(25),7.84,6.702,12.146,9.183,10.341,9.036,1
/csi_walk_a6e2_1(26),7.737,6.659,12.081,9.549,10.212,9.294,1
/csi_walk_a6e2_1(27),7.697,6.8,11.567,10.045,10.024,9.594,1
/csi_walk_a6e2_1(28),7.785,7.133,11.157,10.173,10.66,9.004,1
/csi_walk_a6e2_1(29),7.883,7.256,11.699,9.762,10.61,9.06,1
/csi_walk_a6e2_1(30),7.854,7.069,12.501,9.571,10.989,9.149,1
/csi_walk_a6e2_1(31),7.45,7.296,11.497,9.725,10.707,9.156,1
/csi_walk_a6e2_1(32),7.721,6.998,10.995,10.204,10.561,9.246,1
/csi_walk_a6e2_1(33),7.707,7.165,11.436,9.87,10.08,9.15,1
/csi_walk_a6e2_1(34),7.936,7.068,11.331,10.564,10.634,9.375,1
/csi_walk_a6e2_1(35),7.93,6.748,10.952,10.537,10.384,9.338,1
/csi_walk_a6e2_1(36),7.933,6.855,10.942,10.59,10.248,9.36,1
/csi_walk_a6e2_1(37),7.939,7.062,11.221,10.666,10.338,9.547,1
/csi_walk_a6e2_1(38),7.722,7.142,10.967,10.822,10.589,9.346,1
/csi_walk_a6e2_1(39),7.915,6.88,10.754,10.385,10.334,9.121,1
/csi_walk_a6e2_1(40),8.22,6.756,11.005,10.158,10.241,9.212,1
/csi_walk_a6e2_1(41),8.229,6.797,11.587,10.185,10.209,9.511,1
/csi_walk_a6e2_1(42),7.951,6.947,10.983,10.081,10.217,9.032,1
/csi_walk_a6e2_1(43),7.65,6.996,11.825,9.298,11.192,8.292,1
/csi_walk_a6e2_1(44),7.706,7.065,11.577,9.746,10.342,9.087,1
/csi_walk_a6e2_1(45),7.624,7.066,12.167,9.86,10.818,9.389,1
/csi_walk_a6e2_1(46),7.532,7.031,11.945,9.595,10.769,9.103,1
/csi_walk_a6e2_1(47),7.5,6.929,11.44,9.853,10.638,8.861,1
/csi_walk_a6e2_1(48),7.676,6.903,11.433,10.411,10.693,9.155,1
/csi_walk_a6e2_1(49),7.814,7.041,11.452,10.511,10.62,9.31,1
/csi_walk_a6e2_1(50),8.106,6.946,11.302,10.0,9.953,9.389,1
/csi_walk_a6e2_1(51),8.084,6.887,11.271,10.099,10.16,9.111,1
/csi_walk_a6e2_1(52),7.749,7.046,11.757,10.228,10.814,9.022,1
/csi_walk_a6e2_1(53),7.71,7.257,11.658,9.489,10.516,8.993,1
/csi_walk_a6e2_1(54),7.882,7.156,11.189,9.972,10.569,8.981,1
/csi_walk_a6e2_1(55),7.656,7.101,11.577,9.621,10.102,9.108,1
/csi_walk_a6e2_1(56),7.759,7.061,11.415,10.324,10.473,9.474,1
/csi_walk_a6e2_1(57),7.911,6.929,10.801,10.666,10.559,9.257,1
/csi_walk_a6e2_1(58),7.633,6.903,10.891,10.456,10.353,9.193,1
/csi_walk_a6e2_1(59),7.786,6.966,11.268,10.589,10.677,9.179,1
/csi_walk_a6e2_1(60),8.128,6.821,11.432,10.544,10.828,9.188,1
/csi_walk_a6e2_1(61),8.148,6.796,11.076,10.331,10.399,9.255,1
/csi_walk_a6e2_1(62),7.976,6.949,10.917,10.476,10.137,9.337,1
/csi_walk_a6e2_1(63),7.792,7.138,11.268,10.75,10.452,9.306,1
/csi_walk_a6e2_1(64),7.749,7.228,11.488,9.665,10.882,8.497,1
/csi_walk_a6e2_1(65),7.473,7.381,12.17,8.949,11.345,8.173,1
/csi_walk_a6e2_1(66),7.681,7.112,10.85,10.127,10.361,9.024,1
/csi_walk_a6e2_1(67),7.879,6.932,10.92,10.653,10.67,9.236,1
/csi_walk_a6e2_1(68),7.929,6.874,11.099,10.111,10.232,9.303,1
/csi_walk_a6e2_1(69),7.827,6.946,11.109,10.075,10.275,9.327,1
/csi_walk_a6e2_1(70),7.548,7.22,11.642,10.174,10.664,9.072,1
/csi_walk_a6e2_1(71),7.672,7.271,11.467,10.507,10.391,9.407,1
/csi_walk_a6e2_1(72),7.696,7.084,10.951,10.304,10.176,9.498,1
/csi_walk_a6e2_1(73),7.495,7.304,11.736,9.658,10.806,8.794,1
/csi_walk_a6e2_1(74),7.797,7.039,11.583,10.327,10.817,8.986,1
/csi_walk_a6e2_1(75),8.01,6.699,11.126,9.934,10.84,8.468,1
/csi_walk_a6e2_1(76),7.726,6.892,10.938,10.17,10.34,8.995,1
/csi_walk_a6e2_1(77),7.894,6.991,10.893,10.422,10.344,9.079,1
/csi_walk_a6e2_1(78),7.608,7.193,11.915,10.221,10.887,9.097,1
/csi_walk_a6e2_1(79),7.63,6.949,11.153,10.224,10.484,9.151,1
/csi_walk_a6e2_1(80),7.944,6.718,11.076,10.186,10.351,9.105,1
/csi_walk_a6e2_1(81),7.68,7.027,11.692,10.267,10.363,9.381,1
/csi_walk_a6e2_1(82),7.492,7.068,12.447,9.441,11.113,8.707,1
/csi_walk_a6e2_1(83),7.613,7.114,11.642,9.71,10.427,9.137,1
/csi_walk_a6e2_1(84),7.853,7.041,10.973,10.544,10.269,9.311,1
/csi_walk_a6e2_1(85),7.567,7.175,11.678,10.251,10.699,9.02,1
/csi_walk_a6e2_1(86),7.654,7.207,11.455,9.678,10.742,8.534,1
/csi_walk_a6e2_1(87),7.799,7.104,11.44,9.742,10.884,8.515,1
/csi_walk_a6e2_1(88),8.28,6.786,11.651,9.638,9.927,9.18,1
/csi_walk_a6e2_1(89),8.414,6.507,12.06,9.866,10.613,9.247,1
/csi_walk_a6e2_1(90),8.097,6.55,11.681,9.668,9.977,9.639,1
/csi_walk_a6e2_1(91),7.928,6.698,11.682,9.615,10.1,9.332,1
/csi_walk_a6e2_1(92),8.116,6.595,11.617,10.282,10.216,9.566,1
/csi_walk_a6e2_1(93),7.884,6.908,11.82,10.169,10.184,9.777,1
